"","ko_id","X","P14_x100_t0","P16_x100_t0","P03_x100_t0","P08_x100_t0","P10_x50_t0","P13_x50_t0","P09_x50_t0","P14_x100_t168","P16_x100_t168","P03_x100_t168","P08_x100_t168","P10_x50_t168","P13_x50_t168","P04_x50_t168","P09_x50_t168","P14_x100_t24","P16_x100_t24","P03_x100_t24","P08_x100_t24","P10_x50_t24","P13_x50_t24","P04_x50_t24","P09_x50_t24","P14_x100_t3","P16_x100_t3","P03_x100_t3","P08_x100_t3","P10_x50_t3","P04_x50_t3","P09_x50_t3","P14_x100_t48","P16_x100_t48","P03_x100_t48","P08_x100_t48","P10_x50_t48","P13_x50_t48","P04_x50_t48","P09_x50_t48","P14_x100_t72","P16_x100_t72","P03_x100_t72","P08_x100_t72","P10_x50_t72","P13_x50_t72","P04_x50_t72","P09_x50_t72","P13_x50_t3","Level1","Level2","Level3","Level4"
"3844","K10233",3844,34,12,14,19,15,31,39,503,570,1032,1196,915,1380,374,973,2113,651,2173,1880,2754,1024,1155,2224,210,66,72,0,272,150,217,1358,1947,2264,1626,2190,2190,2459,2228,1300,976,2944,1819,1155,992,1361,485,105," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10233  aglF, ggtC; alpha-glucoside transport system permease protein"
"3845","K10234",3845,12,14,10,13,11,32,27,450,551,759,1184,484,1085,341,930,1835,711,1531,1593,2136,785,761,1409,139,49,51,0,208,70,135,1253,1506,1754,1498,1543,1859,1755,1685,1124,1018,2536,1614,863,860,1380,395,86," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10234  aglG, ggtD; alpha-glucoside transport system permease protein"
"3846","K10236",3846,183,79,155,117,113,283,205,1677,2100,4312,4671,2666,4135,1745,4440,7575,3501,6618,6146,7283,3093,6193,5427,969,339,431,0,804,876,884,5313,5722,6370,5830,5744,6471,9209,8170,4976,4339,11439,6800,4253,3684,5795,2180,708," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10236  thuE, lpqY; trehalose/maltose transport system substrate-binding protein"
"3847","K10237",3847,91,33,34,49,43,94,72,871,895,1760,2205,1294,1909,760,2030,2612,736,2334,2186,2809,745,1920,2062,355,81,139,0,202,326,283,2238,2100,2271,2170,2307,2674,3234,3214,2096,1533,4560,2691,1550,1444,2371,739,231," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10237  thuF, sugA; trehalose/maltose transport system permease protein"
"3848","K10238",3848,79,36,70,54,86,131,95,939,1000,2146,2520,2002,2158,824,2292,2690,754,2243,2400,2936,739,1286,2360,342,89,137,0,267,283,376,2094,2389,2688,2486,2709,2738,3961,3691,2059,1788,5058,3196,2016,1672,2656,1052,188," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10238  thuG, sugB; trehalose/maltose transport system permease protein"
"3849","K10240",3849,8,6,19,4,17,29,16,199,216,715,717,825,1236,280,922,784,668,701,1034,1592,246,269,912,92,32,67,0,119,94,83,665,607,1310,989,1703,1239,924,846,441,455,1411,836,1096,781,530,278,71," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10240  cebE; cellobiose transport system substrate-binding protein"
"3850","K10241",3850,2,1,0,4,2,2,3,46,70,160,154,172,304,70,198,264,69,192,169,335,88,57,172,70,9,24,0,53,15,57,235,141,268,205,418,362,191,201,169,134,299,218,215,154,169,66,40," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10241  cebF; cellobiose transport system permease protein"
"3851","K10242",3851,5,0,4,5,1,2,2,40,26,62,55,26,126,31,90,69,68,115,87,229,60,36,139,16,10,11,0,20,3,24,61,89,99,147,172,161,130,72,61,63,183,121,178,99,86,39,14," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10242  cebG; cellobiose transport system permease protein"
"3852","K10255",3852,14,14,5,10,0,15,15,139,158,279,319,340,303,117,345,760,8849,1519,1260,1157,393,1123,844,296,728,538,0,769,743,1075,771,749,870,913,927,1330,810,644,374,312,1128,558,267,340,459,240,435," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10255  FAD6, desA; acyl-lipid omega-6 desaturase (Delta-12 desaturase)"
"3853","K10300",3853,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,8,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,2,NA,NA,NA,NA
"3854","K10439",3854,68,53,68,89,98,94,104,1610,1754,3635,4146,3393,4282,1532,3634,5214,9636,7498,7244,7418,1797,4514,4567,3221,2022,2616,0,4176,9451,5047,4359,5351,5497,5668,5707,5246,6084,6318,3605,3945,8773,5447,4341,3738,4970,1625,3798," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10439  rbsB; ribose transport system substrate-binding protein"
"3855","K10440",3855,29,26,21,44,13,43,45,283,309,696,660,484,691,358,711,1243,2491,2326,2160,1753,549,1125,1790,1105,755,843,0,1424,2080,1988,756,1245,1152,1300,1194,1083,1357,1230,618,895,1875,880,701,610,828,258,981," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10440  rbsC; ribose transport system permease protein"
"3856","K10441",3856,24,8,9,25,8,37,20,269,165,360,346,220,296,107,289,536,4339,1661,634,609,197,662,567,529,367,324,0,825,702,795,367,484,496,504,351,400,594,528,312,322,871,425,384,300,397,135,640," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10441  rbsA; ribose transport system ATP-binding protein"
"3857","K10531",3857,0,0,0,2,0,3,2,12,30,51,48,36,85,4,0,29,0,10,6,44,13,7,8,16,0,2,0,0,10,15,57,32,94,19,44,72,61,63,61,22,118,47,67,68,26,14,3,NA,NA,NA,NA
"3858","K10532",3858,3,2,2,2,1,1,1,74,83,108,144,133,112,30,209,137,52,80,92,182,22,53,141,32,9,12,0,25,58,87,128,94,107,126,188,152,242,148,103,101,242,148,203,89,139,73,30,NA,NA,NA,NA
"3859","K10533",3859,2,2,0,3,0,4,2,0,2,15,22,10,28,6,10,17,0,4,22,24,2,3,2,4,0,0,0,6,2,2,34,14,37,22,12,18,39,16,35,21,18,35,17,25,4,34,1," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K10533  E3.3.2.8; limonene-1,2-epoxide hydrolase"
"3860","K10535",3860,0,0,2,2,0,0,0,12,20,6,26,26,17,6,15,12,9,21,32,12,0,12,0,4,0,2,0,8,18,3,43,1,19,32,22,5,44,8,10,13,20,9,3,11,16,0,2,NA,NA,NA,NA
"3861","K10536",3861,4,8,4,5,0,9,12,141,108,172,122,92,199,82,177,265,188,193,276,406,76,116,127,75,45,52,0,139,81,88,187,131,212,171,179,205,287,194,189,136,326,188,245,217,139,60,67," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K10536  aguA; agmatine deiminase"
"3862","K10537",3862,0,4,4,0,0,2,0,42,32,53,20,21,66,24,18,57,92,58,94,135,27,68,159,17,0,6,0,27,46,39,39,109,44,78,38,49,80,140,16,66,161,123,32,48,34,2,26," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10537  araF; L-arabinose transport system substrate-binding protein"
"3863","K10538",3863,0,0,0,4,0,0,0,0,4,20,6,0,8,0,23,12,22,34,17,34,9,20,58,2,0,0,0,0,16,10,14,11,15,7,11,13,15,18,5,0,19,8,0,0,0,0,10,NA,NA,NA,NA
"3864","K10540",3864,0,0,0,0,0,0,0,0,1,2,6,5,0,1,4,123,6206,1787,996,443,71,1822,862,744,3541,2035,0,4347,2802,2014,135,170,454,319,87,128,165,177,54,75,268,29,14,78,169,22,3246,NA,NA,NA,NA
"3865","K10541",3865,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,56,2078,648,517,143,30,712,272,216,1252,757,0,1118,1090,1073,68,100,176,95,6,53,79,90,6,61,199,16,30,38,98,15,905,NA,NA,NA,NA
"3866","K10542",3866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,415,115,87,38,1,207,35,57,496,311,0,488,560,476,3,6,25,38,28,6,10,20,0,0,25,1,1,4,4,0,378," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10542  mglA; methyl-galactoside transport system ATP-binding protein"
"3867","K10543",3867,223,96,103,89,117,256,129,3119,3200,6320,7698,5241,6807,2783,6762,9719,2977,5961,7307,9634,4374,3648,6110,2134,721,795,0,1760,1487,2294,8441,8152,9591,8254,10296,10044,11078,11981,6484,6487,14503,9316,7667,5887,7892,3334,1438," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10543  xylF; D-xylose transport system substrate-binding protein"
"3868","K10544",3868,19,14,10,9,6,14,11,242,284,602,779,327,571,281,729,1040,262,626,576,1241,521,383,819,282,121,117,0,190,191,301,786,778,810,828,1046,820,1084,1302,637,629,1410,1010,571,426,764,398,158," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10544  xylH; D-xylose transport system permease protein"
"3869","K10545",3869,37,26,34,46,24,61,37,674,590,1364,1545,974,1399,531,1394,2305,835,1845,2124,2819,976,1203,1972,779,386,603,0,1002,1120,1351,1900,1997,2091,1936,2301,1928,2611,2616,1404,1387,3482,1894,1471,1107,1717,564,636," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10545  xylG; D-xylose transport system ATP-binding protein"
"3870","K10546",3870,48,28,9,48,37,74,58,1194,1185,3513,3068,3085,3527,1310,3054,4988,4237,6475,7519,7152,2970,4636,6168,2013,1557,1830,0,2889,2771,6179,3973,5548,6493,5607,5341,5238,6741,6163,2636,3826,11285,4829,4437,4445,5647,1378,2682," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10546  chvE; putative multiple sugar transport system substrate-binding protein"
"3871","K10547",3871,2,4,1,6,4,8,9,88,93,359,394,222,271,97,284,731,1063,786,1283,1046,273,596,1183,358,330,324,0,467,518,1192,427,772,735,798,560,515,978,921,258,428,1096,575,272,336,543,189,328," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10547  gguB; putative multiple sugar transport system permease protein"
"3872","K10548",3872,3,2,4,0,4,20,9,99,141,359,256,297,296,149,314,604,428,633,673,811,123,405,772,381,247,423,0,606,433,1235,355,439,661,514,485,537,818,717,283,431,1229,415,461,312,339,168,371," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10548  gguA; putative multiple sugar transport system ATP-binding protein"
"3873","K10550",3873,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,66,0,21,0,23,0,4,0,0,0,2,8,2,0,0,4,12,2,7,25,0,0,4,59,0,0,6,10,1,0,NA,NA,NA,NA
"3874","K10552",3874,31,6,7,13,22,33,18,912,863,1807,1998,1335,2096,677,1524,1429,752,1364,1573,1835,841,1060,974,523,358,689,0,997,1826,910,1365,1604,1824,1465,1420,1334,1631,1805,1385,1272,2859,1729,1373,1149,1604,573,714," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10552  frcB; fructose transport system substrate-binding protein"
"3875","K10553",3875,5,14,17,4,5,22,11,481,375,702,805,651,836,306,726,804,206,576,782,871,316,392,697,255,190,261,0,327,635,354,619,601,803,621,722,773,1287,833,554,609,1222,1005,649,382,823,248,245," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10553  frcC; fructose transport system permease protein"
"3876","K10554",3876,9,3,2,10,4,16,10,158,209,508,378,412,446,157,336,394,193,516,539,546,119,264,270,121,106,203,0,195,498,206,446,487,514,443,342,502,686,491,410,290,1044,406,415,334,504,184,146," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10554  frcA; fructose transport system ATP-binding protein"
"3877","K10556",3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,694,240,45,61,0,151,24,0,0,0,0,0,0,0,0,4,9,20,0,44,12,8,0,5,32,0,4,2,16,16,2,NA,NA,NA,NA
"3878","K10557",3878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,732,296,89,63,0,123,36,0,2,0,0,4,0,4,0,2,20,72,0,23,10,6,0,0,26,0,0,0,2,8,0,NA,NA,NA,NA
"3879","K10559",3879,8,5,30,25,13,22,20,614,662,1296,1316,810,1315,481,1096,1530,1369,1790,2306,2270,831,1124,1844,520,632,842,0,911,1264,1225,1449,2229,2199,1982,1899,1978,2855,2325,1068,1350,5642,2595,1421,1413,2251,658,868," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10559  rhaS; rhamnose transport system substrate-binding protein"
"3880","K10560",3880,0,3,2,0,5,0,7,11,52,47,47,12,23,7,21,32,97,121,112,125,14,76,114,77,63,105,0,55,162,133,30,92,90,35,12,101,126,98,38,49,227,118,31,36,107,40,75,NA,NA,NA,NA
"3881","K10561",3881,2,2,4,4,0,0,0,33,41,92,61,28,75,24,59,181,139,145,237,155,77,114,245,120,104,176,0,54,291,217,85,223,110,99,194,136,305,171,47,67,474,218,59,108,334,34,121,NA,NA,NA,NA
"3882","K10562",3882,9,0,0,3,2,5,2,1,6,36,18,30,16,12,66,105,86,73,176,70,46,71,67,128,99,137,0,110,183,277,63,43,55,83,45,44,113,99,29,25,180,66,27,40,50,17,156,NA,NA,NA,NA
"3883","K10563",3883,44,61,54,69,29,99,62,204,228,404,304,359,381,136,376,735,1693,1258,842,1096,248,891,870,604,525,526,0,729,913,1201,628,648,616,516,431,679,788,710,336,402,820,578,411,277,553,156,698," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K10563  mutM, fpg; formamidopyrimidine-DNA glycosylase"
"3884","K10564",3884,0,0,0,0,0,0,0,0,0,14,0,0,13,0,0,1,2,2,4,4,0,4,15,2,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,6,25,6,0,4,0,0,0,NA,NA,NA,NA
"3885","K10565",3885,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,6,14,3,0,0,6,1,0,4,0,0,0,0,2,0,1,1,10,0,6,0,4,0,0,8,0,0,0,0,0,4,NA,NA,NA,NA
"3886","K10619",3886,16,8,5,4,4,7,4,38,39,94,55,27,32,34,120,69,10,29,2,39,2,23,30,17,0,2,0,28,0,6,45,115,64,37,10,50,8,54,55,47,65,74,20,48,70,26,6,NA,NA,NA,NA
"3887","K10621",3887,2,0,2,6,6,5,1,11,0,2,9,0,4,2,16,25,126,72,148,38,16,104,23,39,10,12,0,161,134,9,4,64,77,19,40,49,70,48,16,43,132,38,3,26,12,4,128,NA,NA,NA,NA
"3888","K10622",3888,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,10,2,0,0,2,0,0,0,0,12,0,NA,NA,NA,NA
"3889","K10670",3889,8,13,2,4,26,55,4,4,0,4,17,0,35,0,7,4,0,3,0,8,5,4,0,7,19,2,0,4,7,5,46,12,2,16,0,19,0,17,9,0,24,15,0,7,12,2,24," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K10670  grdA; glycine/sarcosine/betaine reductase complex component A"
"3890","K10672",3890,6,0,0,0,0,0,0,0,12,8,22,0,8,2,11,0,0,0,4,0,0,1,8,4,0,0,0,0,0,0,10,0,0,8,14,0,16,4,21,14,10,14,12,5,0,10,2,NA,NA,NA,NA
"3891","K10674",3891,35,4,14,8,6,31,5,0,0,4,2,0,2,0,0,23,0,15,12,0,0,10,20,15,2,7,0,8,9,49,0,10,20,2,5,2,2,12,6,14,20,12,0,4,22,0,15," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K10674  ectD; ectoine hydroxylase"
"3892","K10676",3892,4,4,4,4,2,3,7,20,31,55,98,46,118,22,38,143,93,174,200,225,29,72,206,101,62,81,0,133,103,114,206,126,195,139,158,144,234,121,109,81,270,175,98,53,80,53,66," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00361 Chlorocyclohexane and chlorobenzene degradation","    K10676  tfdB; 2,4-dichlorophenol 6-monooxygenase"
"3893","K10679",3893,0,0,0,0,0,0,0,0,5,0,8,20,4,2,71,280,14,21,59,70,50,24,14,8,0,3,0,0,2,24,86,115,201,239,176,82,461,359,70,74,141,210,26,19,91,40,14," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00633 Nitrotoluene degradation","    K10679  nfnB, nfsB; nitroreductase / dihydropteridine reductase"
"3894","K10680",3894,12,8,3,13,4,11,71,45,22,147,63,105,149,35,115,88,210,290,170,181,18,201,303,174,329,353,0,395,527,883,126,69,115,164,121,57,223,172,40,131,356,164,106,188,134,57,463," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00633 Nitrotoluene degradation","    K10680  nemA; N-ethylmaleimide reductase"
"3895","K10708",3895,0,0,0,0,0,0,0,0,8,63,15,0,6,20,12,75,3932,447,398,339,18,293,84,272,545,489,0,9545,2685,167,108,400,256,208,317,142,387,105,14,348,755,328,248,86,327,131,1527," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K10708  frlB; fructoselysine 6-phosphate deglycase"
"3896","K10709",3896,0,0,0,0,0,0,0,12,0,2,2,0,0,0,0,17,418,88,14,76,9,133,92,85,354,219,0,3154,824,140,14,10,48,24,56,24,24,4,0,11,126,16,8,10,24,12,867," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K10709  frlC; fructoselysine 3-epimerase"
"3897","K10710",3897,0,0,0,0,0,0,0,0,0,12,18,1,0,0,0,53,1905,327,299,161,22,302,107,242,262,182,0,2620,754,190,23,207,182,102,65,31,132,28,0,71,204,77,28,16,59,12,560," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K10710  frlD; fructoselysine 6-kinase"
"3898","K10711",3898,0,0,0,0,0,0,0,2,0,29,16,51,19,29,74,48,1988,602,329,341,81,394,104,54,311,204,0,593,401,197,87,426,593,287,416,268,287,307,76,557,747,317,215,136,472,174,248," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K10711  frlR; GntR family transcriptional regulator, frlABCD operon transcriptional regulator"
"3899","K10713",3899,40,36,35,26,13,70,68,2701,2798,4437,5149,4114,4751,1907,5032,3355,1241,2352,4114,4306,1440,1817,1170,223,186,152,0,211,235,532,3706,4873,4003,6795,5796,4984,5900,5136,4031,4547,9198,6415,4453,3758,4435,1804,246," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K10713  fae; 5,6,7,8-tetrahydromethanopterin hydro-lyase"
"3900","K10714",3900,0,0,0,0,0,0,0,14,6,36,38,46,32,25,27,16,18,16,44,26,2,36,0,1,6,0,0,18,2,2,10,52,22,44,0,16,53,22,13,5,44,38,12,8,15,22,0," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K10714  mtdB; methylene-tetrahydromethanopterin dehydrogenase"
"3901","K10715",3901,0,0,0,0,0,1,0,0,0,5,8,34,25,6,4,2,6,5,2,1,16,1,0,0,0,0,0,8,2,0,0,8,5,8,12,21,0,17,6,6,20,17,18,18,10,12,1," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10715  rpfC; two-component system, sensor histidine kinase RpfC"
"3902","K10716",3902,3,16,15,15,16,24,12,0,0,22,20,11,39,4,32,14,16,30,36,13,6,10,0,4,23,7,0,2,11,34,0,54,20,26,20,28,78,24,20,7,95,34,9,7,17,0,7," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K10716  kch, trkA, mthK, pch; voltage-gated potassium channel"
"3903","K10725",3903,1,3,2,3,0,0,0,15,32,17,81,29,47,40,45,63,44,67,52,69,3,28,0,24,0,12,0,11,10,14,51,85,94,49,24,35,4,44,36,24,60,27,41,21,47,10,14," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03032 DNA replication proteins","    K10725  cdc6A; archaeal cell division control protein 6"
"3904","K10726",3904,0,1,0,2,0,0,2,0,1,9,4,21,6,2,1,0,6,13,5,28,0,12,1,0,0,0,0,0,1,1,2,7,25,6,1,3,0,2,2,22,10,12,0,9,0,6,2," 09120 Genetic Information Processing","  09124 Replication and repair","   03030 DNA replication","    K10726  mcm; replicative DNA helicase Mcm"
"3905","K10747",3905,0,0,2,11,8,7,0,11,23,43,62,21,49,12,26,47,33,10,20,45,33,18,29,12,1,12,0,7,30,8,90,52,43,36,88,49,43,44,27,21,50,41,35,23,84,7,11," 09120 Genetic Information Processing","  09124 Replication and repair","   03030 DNA replication","    K10747  LIG1; DNA ligase 1"
"3906","K10761",3906,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,14,7,0,0,0,0,2,2,0,7,0,0,0," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K10761  THG1; tRNA(His) guanylyltransferase"
"3907","K10763",3907,0,0,0,4,0,0,0,0,10,10,2,24,19,0,17,8,84,30,29,0,2,17,2,16,2,5,0,30,11,24,30,57,29,56,4,15,20,25,17,15,80,74,27,18,21,0,18," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03032 DNA replication proteins","    K10763  hda; DnaA-homolog protein"
"3908","K10764",3908,1,3,3,2,5,15,2,40,65,91,61,54,55,26,39,202,200,272,305,284,63,155,151,83,97,60,0,181,194,170,113,219,159,140,195,139,329,208,84,161,322,248,171,118,173,59,108," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K10764  metZ; O-succinylhomoserine sulfhydrylase"
"3909","K10773",3909,48,39,39,60,32,70,35,209,231,486,493,276,388,176,432,615,887,620,704,776,258,553,600,332,278,299,0,618,543,743,456,617,622,575,557,615,889,652,287,483,924,660,464,363,416,172,361," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K10773  NTHL1, nth; endonuclease III"
"3910","K10778",3910,23,5,15,11,11,44,2,177,258,338,275,216,206,72,430,203,92,194,143,367,30,173,184,116,55,86,0,216,131,189,235,190,205,136,201,192,244,200,142,143,285,165,88,137,172,77,115," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K10778  ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase"
"3911","K10780",3911,2,1,0,4,0,5,0,18,6,13,21,0,40,6,40,56,1135,406,198,252,26,370,106,19,165,127,0,140,202,182,106,212,204,223,137,135,188,88,35,55,91,37,51,33,83,23,89," 09100 Metabolism","  09103 Lipid metabolism","   00061 Fatty acid biosynthesis","    K10780  fabL; enoyl-[acyl-carrier protein] reductase III"
"3912","K10794",3912,2,0,7,10,9,10,6,52,59,79,104,34,57,28,118,135,28,77,98,123,25,57,66,40,24,29,0,38,28,63,164,121,112,87,93,84,123,130,86,72,139,123,98,66,100,28,38," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K10794  prdB; D-proline reductase (dithiol) PrdB"
"3913","K10800",3913,0,1,0,0,0,0,0,0,0,8,0,0,2,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,14,0,0,0,0,2,0,0,0,0,0," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K10800  SMUG1; single-strand selective monofunctional uracil DNA glycosylase"
"3914","K10804",3914,6,12,10,32,1,15,9,142,132,194,282,192,292,87,210,577,188,415,497,585,162,294,318,456,311,267,0,425,362,595,326,398,303,377,313,386,389,415,240,235,588,273,286,252,365,110,353," 09100 Metabolism","  09103 Lipid metabolism","   01040 Biosynthesis of unsaturated fatty acids","    K10804  tesA; acyl-CoA thioesterase I"
"3915","K10805",3915,16,15,21,5,7,17,18,78,88,137,147,87,192,40,193,231,255,293,357,247,136,135,299,128,102,83,0,123,189,256,113,250,172,242,139,257,294,251,103,138,248,202,130,140,115,23,116," 09100 Metabolism","  09103 Lipid metabolism","   01040 Biosynthesis of unsaturated fatty acids","    K10805  tesB; acyl-CoA thioesterase II"
"3916","K10806",3916,2,2,5,2,2,6,11,40,74,120,146,93,82,35,135,230,169,261,272,168,31,261,93,125,170,337,0,151,486,484,80,211,160,151,112,166,194,239,74,117,283,214,110,54,141,37,195," 09100 Metabolism","  09103 Lipid metabolism","   01040 Biosynthesis of unsaturated fatty acids","    K10806  yciA; acyl-CoA thioesterase YciA"
"3917","K10810",3917,0,0,0,0,0,0,0,2,0,0,1,1,2,0,17,46,1249,197,47,43,3,164,118,2,27,7,0,16,6,19,22,4,24,42,10,20,28,5,0,4,12,8,10,0,7,5,3," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00730 Thiamine metabolism","    K10810  tenI; thiazole tautomerase (transcriptional regulator TenI)"
"3918","K10820",3918,2,5,2,20,11,2,3,51,55,141,157,158,209,51,95,206,92,183,207,169,50,137,115,71,39,36,0,71,63,73,129,122,232,237,301,207,209,206,108,104,258,181,210,92,204,62,37," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10820  ytfR; galactofuranose transport system ATP-binding protein"
"3919","K10823",3919,2,0,0,0,0,0,0,0,7,4,1,0,5,0,0,185,3800,1285,727,556,0,1123,401,299,1503,885,0,1225,1538,1479,186,251,210,269,115,207,173,93,8,60,88,62,18,59,99,18,979," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10823  oppF; oligopeptide transport system ATP-binding protein"
"3920","K10831",3920,0,0,0,2,0,0,0,4,8,3,2,10,18,0,0,3,1,8,0,0,0,0,0,2,2,0,0,4,0,2,0,0,6,0,12,18,42,0,1,0,2,8,3,1,1,0,2," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K10831  tauB; taurine transport system ATP-binding protein"
"3921","K10843",3921,89,74,82,68,91,199,157,244,218,453,451,385,448,145,713,1023,842,1537,1439,1246,351,920,1237,1350,1129,1255,0,1629,1820,3245,646,839,729,786,651,530,980,1032,407,526,1089,799,468,552,471,232,1690," 09120 Genetic Information Processing","  09121 Transcription","   03022 Basal transcription factors","    K10843  ERCC3, XPB; DNA excision repair protein ERCC-3"
"3922","K10844",3922,2,0,0,0,1,0,0,0,10,52,23,25,16,8,42,48,285,71,38,31,13,49,26,14,69,9,0,68,48,30,47,102,124,111,74,59,154,46,33,46,162,73,12,52,45,10,27," 09120 Genetic Information Processing","  09121 Transcription","   03022 Basal transcription factors","    K10844  ERCC2, XPD; DNA excision repair protein ERCC-2"
"3923","K10848",3923,0,0,0,0,0,2,0,20,10,10,18,0,11,0,2,18,0,0,21,10,2,8,0,0,1,0,0,0,2,10,49,21,10,24,12,3,14,22,2,0,2,36,0,1,2,6,0," 09120 Genetic Information Processing","  09124 Replication and repair","   03420 Nucleotide excision repair","    K10848  ERCC4, XPF; DNA excision repair protein ERCC-4"
"3924","K10851",3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,50,33,2,0,68,18,0,34,27,0,8,25,16,25,36,36,35,0,18,19,4,0,0,42,0,0,20,40,0,15," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10851  nreA; nitrogen regulatory protein A"
