"","KO","VIP","coefficient","VIP_signed","Metabolism","Pathway","Subpathway","Level1","Level2","Level3","Level4"
"228","K07766",1.65491731991578,-0.000426493036538826,-1.65491731991578,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K07766  E3.6.1.52; diphosphoinositol-polyphosphate diphosphatase"
"229","K04757",1.65392220432749,-0.000426236582718538,-1.65392220432749,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01001 Protein kinases","    K04757  rsbW; serine/threonine-protein kinase RsbW"
"230","K21308",1.65382950089548,-0.000426212691876536,-1.65382950089548,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K21308  soeB; sulfite dehydrogenase (quinone) subunit SoeB"
"231","K09978",1.65198250411542,-0.000425736697543934,-1.65198250411542,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09978  K09978; uncharacterized protein"
"232","K09157",1.65197928128286,-0.000425735866979392,-1.65197928128286,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09157  K09157; uncharacterized protein"
"233","K09859",1.65193998268372,-0.000425725739235438,-1.65193998268372,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09859  K09859; uncharacterized protein"
"234","K03762",1.65175288925675,-0.000425677522902923,-1.65175288925675,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K03762  proP; MFS transporter, MHS family, proline/betaine transporter"
"235","K02413",1.65099973959793,-0.000425483426750146,-1.65099973959793,NA,NA,NA," 09140 Cellular Processes","  09142 Cell motility","   02040 Flagellar assembly","    K02413  fliJ; flagellar protein FliJ"
"236","K00163",1.64320763307504,-0.000423475302759909,-1.64320763307504,"Energy","Central metabolism","Central C metabolism: Pyruvate oxidation"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K00163  aceE; pyruvate dehydrogenase E1 component"
"237","K00163",1.64320763307504,-0.000423475302759909,-1.64320763307504,"Energy","Pyruvate oxidation","Pyruvate oxidation: Pyruvate => acetyl-CoA"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K00163  aceE; pyruvate dehydrogenase E1 component"
"238","K00163",1.64320763307504,-0.000423475302759909,-1.64320763307504,"CO2 producing","Yes","NA"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K00163  aceE; pyruvate dehydrogenase E1 component"
"239","K01198",1.64188353887675,-0.000423134067008432,-1.64188353887675,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00520 Amino sugar and nucleotide sugar metabolism","    K01198  xynB; xylan 1,4-beta-xylosidase"
"240","K09883",1.64043183288136,-0.000422759944089612,-1.64043183288136,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K09883  cobT; cobaltochelatase CobT"
"241","K15855",1.63893756250717,-0.000422374851794288,-1.63893756250717,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00520 Amino sugar and nucleotide sugar metabolism","    K15855  csxA; exo-1,4-beta-D-glucosaminidase"
"242","K18954",1.63873729700371,-0.00042232324085176,-1.63873729700371,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18954  pobR; AraC family transcriptional regulator, transcriptional activator of pobA"
"243","K03212",1.63767277138324,-0.000422048899191978,-1.63767277138324,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K03212  rumB; 23S rRNA (uracil747-C5)-methyltransferase"
"244","K03829",1.63757218905667,-0.000422022977859617,-1.63757218905667,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K03829  yedL; putative acetyltransferase"
"245","K00675",1.63706349131238,-0.000421891880044015,-1.63706349131238,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00675  nhoA; N-hydroxyarylamine O-acetyltransferase"
"246","K21552",1.63656065366042,-0.000421762292448011,-1.63656065366042,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21552  HOL; methyl halide transferase"
"247","K21011",1.63615979681053,-0.000421658986589122,-1.63615979681053,NA,NA,NA," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02025 Biofilm formation - Pseudomonas aeruginosa","    K21011  pelF; polysaccharide biosynthesis protein PelF"
"248","K03579",1.63612972741648,-0.000421651237327561,-1.63612972741648,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K03579  hrpB; ATP-dependent helicase HrpB"
"249","K01104",1.6345086104724,-0.000421233455073579,-1.6345086104724,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01104  E3.1.3.48; protein-tyrosine phosphatase"
"250","K00596",1.6338934505969,-0.000421074920625906,-1.6338934505969,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01007 Amino acid related enzymes","    K00596  E4.1.1.64; 2,2-dialkylglycine decarboxylase (pyruvate)"
"251","K08682",1.63112770901133,-0.000420362154185604,-1.63112770901133,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00770 Pantothenate and CoA biosynthesis","    K08682  acpH; acyl carrier protein phosphodiesterase"
"252","K24967",1.63082942513924,-0.000420285282674968,-1.63082942513924,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K24967  nagR; GntR family transcriptional regulator, N-acetylglucosamine utilization regulator"
"253","K02182",1.62510832877057,-0.000418810884085237,-1.62510832877057,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K02182  caiC; carnitine-CoA ligase"
"254","K01338",1.62373390173279,-0.000418456676927096,-1.62373390173279,NA,NA,NA," 09140 Cellular Processes","  09143 Cell growth and death","   04112 Cell cycle - Caulobacter","    K01338  lon; ATP-dependent Lon protease"
"255","K07776",1.62365467747718,-0.00041843625983862,-1.62365467747718,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K07776  regX3; two-component system, OmpR family, response regulator RegX3"
"256","K17755",1.62540798081709,0.000418888108191655,1.62540798081709,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K17755  codA; choline oxidase"
"257","K02249",1.62597279958023,0.000419033669100643,1.62597279958023,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K02249  comGG; competence protein ComGG"
"258","K18382",1.62642275797921,0.000419149629047152,1.62642275797921,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18382  adh1; NAD+-dependent secondary alcohol dehydrogenase Adh1"
"259","K08299",1.62697108906209,0.000419290940873279,1.62697108906209,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K08299  caiD; crotonobetainyl-CoA hydratase"
"260","K16258",1.63000406845355,0.000420072577861941,1.63000406845355,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K16258  mxaK; mxaK protein"
"261","K19158",1.63160941093815,0.000420486294839039,1.63160941093815,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K19158  yoeB; toxin YoeB"
"262","K01457",1.63205005182751,0.000420599853545968,1.63205005182751,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Atrazine"," 09100 Metabolism","  09105 Amino acid metabolism","   00220 Arginine biosynthesis","    K01457  atzF; allophanate hydrolase"
"263","K17810",1.63273014976651,0.000420775123350483,1.63273014976651,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K17810  asl; D-aspartate ligase"
"264","K24986",1.63732307833003,0.000421958778887885,1.63732307833003,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24986  ribX; putative riboflavin transport system permease protein"
"265","K08319",1.63791386286402,0.000422111031503052,1.63791386286402,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K08319  ltnD; L-threonate 2-dehydrogenase"
"266","K02847",1.63795943748457,0.000422122776656767,1.63795943748457,NA,NA,NA," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00540 Lipopolysaccharide biosynthesis","    K02847  waaL, rfaL; O-antigen ligase"
"267","K18115",1.64085057396124,0.000422867858939816,1.64085057396124,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18115  sqhC; sporulenol synthase"
"268","K18369",1.64230179248754,0.000423241856231715,1.64230179248754,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18369  adh2; alcohol dehydrogenase"
"269","K01839",1.64401527606804,0.000423683442531232,1.64401527606804,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00030 Pentose phosphate pathway","    K01839  deoB; phosphopentomutase"
"270","K02237",1.64467939884769,0.000423854595335978,1.64467939884769,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K02237  comEA; competence protein ComEA"
"271","K03415",1.64623476595846,0.000424255433029814,1.64623476595846,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K03415  cheV; two-component system, chemotaxis family, chemotaxis protein CheV"
"272","K12254",1.64757230698638,0.000424600134198645,1.64757230698638,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K12254  kauB; 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase"
"273","K02169",1.64880109155092,0.000424916807457106,1.64880109155092,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00780 Biotin metabolism","    K02169  bioC; malonyl-CoA O-methyltransferase"
"274","K08325",1.64902527705184,0.000424974582884243,1.64902527705184,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K08325  yqhD; NADP-dependent alcohol dehydrogenase"
"275","K17195",1.64943699084233,0.000425080686713468,1.64943699084233,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K17195  alsE; D-allulose-6-phosphate 3-epimerase"
"276","K06145",1.64968413164166,0.000425144378010121,1.64968413164166,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K06145  gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor"
"277","K02800",1.65501913893895,0.000426519276583478,1.65501913893895,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K02800  mtlA, cmtA; mannitol PTS system EIICBA or EIICB component"
"278","K02496",1.65505421102571,0.000426528315101959,1.65505421102571,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K02496  hemX; uroporphyrin-III C-methyltransferase"
"279","K20329",1.65856095859133,0.000427432048116073,1.65856095859133,NA,NA,NA," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20329  qsmR; IclR family transcriptional regulator, positive regulator for flagellar biogenesis"
"280","K10855",1.65856974256795,0.00042743431185748,1.65856974256795,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K10855  acxA; acetone carboxylase, beta subunit"
"281","K10046",1.65862101861309,0.000427447526340118,1.65862101861309,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K10046  GME; GDP-D-mannose 3', 5'-epimerase"
"282","K00342",1.66269158429056,0.00042849656238278,1.66269158429056,"Energy","Electron transport chain","ETC: NADH reductase"," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K00342  nuoM; NADH-quinone oxidoreductase subunit M"
"283","K01729",1.66389385380863,0.000428806402379816,1.66389385380863,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K01729  algL; poly(beta-D-mannuronate) lyase"
"284","K15171",1.66601873421567,0.000429354010822955,1.66601873421567,NA,NA,NA," 09120 Genetic Information Processing","  09125 Information processing in viruses","   03250 Viral life cycle - HIV-1","    K15171  SUPT4H1, SPT4; transcription elongation factor SPT4"
"285","K06414",1.6705992509413,0.000430534467673409,1.6705992509413,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06414  spoVM; stage V sporulation protein M"
"286","K02655",1.67279816363381,0.000431101155168926,1.67279816363381,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K02655  pilE; type IV pilus assembly protein PilE"
"287","K05946",1.67312897242425,0.000431186408760663,1.67312897242425,"Biosynthesis","Teichoic acid biosynthesis","Teichoic acid biosynthesis: from UND-PP to wall teichoic acid"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00552 Teichoic acid biosynthesis","    K05946  tagA, tarA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase"
"288","K18313",1.67334695076429,0.000431242584524265,1.67334695076429,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18313  sct; succinyl-CoA---D-citramalate CoA-transferase"
"289","K07014",1.67450666563566,0.000431541457652884,1.67450666563566,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07014  K07014; uncharacterized protein"
"290","K01297",1.6755935524971,0.000431821562086098,1.6755935524971,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01297  ldcA; muramoyltetrapeptide carboxypeptidase"
"291","K05846",1.67693551422236,0.000432167402524308,1.67693551422236,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K05846  opuBD; osmoprotectant transport system permease protein"
"292","K02782",1.67718693649845,0.000432232197211446,1.67718693649845,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K02782  srlE; glucitol/sorbitol PTS system EIIB component"
"293","K01008",1.67731090831311,0.000432264146309472,1.67731090831311,NA,NA,NA," 09100 Metabolism","  09106 Metabolism of other amino acids","   00450 Selenocompound metabolism","    K01008  selD, SEPHS; selenide, water dikinase"
"294","K18913",1.68052494547652,0.000433092444166335,1.68052494547652,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00340 Histidine metabolism","    K18913  egtE; hercynylcysteine S-oxide lyase"
"295","K10676",1.68337500530474,0.000433826940479734,1.68337500530474,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Chlorocyclohexane and chlorobenzene"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00361 Chlorocyclohexane and chlorobenzene degradation","    K10676  tfdB; 2,4-dichlorophenol 6-monooxygenase"
"296","K10676",1.68337500530474,0.000433826940479734,1.68337500530474,"Degradation","Aromatic ring degradation","Aromatic ring degradation: Dihydroxylation of aromatic ring"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00361 Chlorocyclohexane and chlorobenzene degradation","    K10676  tfdB; 2,4-dichlorophenol 6-monooxygenase"
"297","K26592",1.68513724417263,0.000434281091630869,1.68513724417263,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99983 Lipid metabolism","    K26592  mmaA4, hma; hydroxy mycolic acid synthase MmaA4"
"298","K22580",1.6861792361641,0.000434549626090652,1.6861792361641,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22580  fmtA; teichoic acid D-alanine hydrolase"
"299","K08677",1.68731543745423,0.00043484243947324,1.68731543745423,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K08677  K08677; kumamolisin"
"300","K01801",1.68775233103852,0.000434955032452459,1.68775233103852,"Degradation","Amino acid degradation","Amino acid degradation: Phenylalanine/tyrosine/tryptophan"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K01801  nagL; maleylpyruvate isomerase"
"301","K05814",1.6878003672322,0.000434967411984571,1.6878003672322,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K05814  ugpA; sn-glycerol 3-phosphate transport system permease protein"
"302","K15781",1.68854121487628,0.000435158337753208,1.68854121487628,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K15781  serB-plsC; putative phosphoserine phosphatase / 1-acylglycerol-3-phosphate O-acyltransferase"
"303","K00609",1.69143027841479,0.000435902885813985,1.69143027841479,"Biosynthesis","Nucleotide biosynthesis","Nucleotide biosynthesis: pyrimidine"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K00609  pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit"
"304","K02403",1.69396975481287,0.00043655734086573,1.69396975481287,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K02403  flhD; flagellar transcriptional activator FlhD"
"305","K03190",1.69412941875661,0.000436598488274951,1.69412941875661,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K03190  ureD, ureH; urease accessory protein"
"306","K07285",1.69899025459141,0.000437851186890376,1.69899025459141,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K07285  slp; outer membrane lipoprotein"
"307","K09786",1.70031120298989,0.00043819161192962,1.70031120298989,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09786  K09786; uncharacterized protein"
"308","K21449",1.70305719954496,0.00043889928982688,1.70305719954496,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21449  ata, sadA, emaA; trimeric autotransporter adhesin"
"309","K06431",1.70594405982238,0.000439643270079528,1.70594405982238,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06431  sspN; small acid-soluble spore protein N (minor)"
"310","K22443",1.7059731052484,0.000439650755451631,1.7059731052484,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22443  cntA; carnitine monooxygenase subunit"
"311","K06328",1.71054677201439,0.000440829446981215,1.71054677201439,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06328  cotE; spore coat protein E"
"312","K08482",1.71460371437082,0.00044187497212246,1.71460371437082,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99995 Signaling proteins","    K08482  kaiC; circadian clock protein KaiC"
"313","K12524",1.71830200728728,0.000442828068785944,1.71830200728728,"Biosynthesis","Amino acid biosynthesis","Amino acid biosynthesis: Lysine/methionine"," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1"
"314","K18608",1.71873621110225,0.00044293996857773,1.71873621110225,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00750 Vitamin B6 metabolism","    K18608  ppaT; pyridoxamine---pyruvate transaminase"
"315","K22708",1.71967406367037,0.000443181664996512,1.71967406367037,"Biosynthesis","Teichoic acid biosynthesis","Teichoic acid biosynthesis: from UND-PP to wall teichoic acid"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00552 Teichoic acid biosynthesis","    K22708  tarS; poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase"
"316","K01151",1.72028876373514,0.00044334008094517,1.72028876373514,NA,NA,NA," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K01151  nfo; deoxyribonuclease IV"
"317","K07798",1.72108654877056,0.000443545680196665,1.72108654877056,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K07798  cusB, silB; membrane fusion protein, copper/silver efflux system"
"318","K03608",1.72109794050529,0.000443548615990179,1.72109794050529,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K03608  minE; cell division topological specificity factor"
"319","K01032",1.72178420223597,0.00044372547428144,1.72178420223597,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Benzoate"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01032  pcaJ; 3-oxoadipate CoA-transferase, beta subunit"
"320","K00091",1.72208464649863,0.000443802902551935,1.72208464649863,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00091  E1.1.1.219; dihydroflavonol-4-reductase"
"321","K18602",1.72430375681835,0.000444374795230369,1.72430375681835,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K18602  K18602; malonic semialdehyde reductase"
"322","K07344",1.7261258239996,0.000444844364891378,1.7261258239996,NA,NA,NA," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K07344  trbL; type IV secretion system protein TrbL"
"323","K01372",1.72631390523526,0.000444892835794634,1.72631390523526,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01372  BLMH, pepC; bleomycin hydrolase"
"324","K12286",1.72638211035937,0.00044491041311414,1.72638211035937,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K12286  mshP; MSHA biogenesis protein MshP"
"325","K04744",1.72764755756687,0.000445236534797449,1.72764755756687,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K04744  lptD, imp, ostA; LPS-assembly protein"
"326","K15724",1.72775977599163,0.000445265454898868,1.72775977599163,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K15724  erpA; iron-sulfur cluster insertion protein"
"327","K02584",1.72799445814479,0.00044532593544549,1.72799445814479,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K02584  nifA; Nif-specific regulatory protein"
"328","K17950",1.73082922839733,0.000446056491442665,1.73082922839733,"Degradation","Amino acid degradation","Amino acid degradation: Cysteine/methionine"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K17950  cuyA; L-cysteate sulfo-lyase"
"329","K07450",1.73171743056847,0.000446285392328813,1.73171743056847,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K07450  K07450; putative resolvase"
"330","K07495",1.73172310959814,0.000446286855886284,1.73172310959814,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K07495  K07495; putative transposase"
"331","K06330",1.73228820849611,0.000446432488989545,1.73228820849611,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06330  cotH; spore coat protein H"
"332","K16321",1.73415672378053,0.00044691402891174,1.73415672378053,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K16321  gntP; high-affinity gluconate transporter"
"333","K07246",1.73744591310215,0.000447761694426294,1.73744591310215,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K07246  ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase"
"334","K08316",1.74129787402054,0.000448754393269278,1.74129787402054,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K08316  rsmD; 16S rRNA (guanine966-N2)-methyltransferase"
"335","K21990",1.74396624310974,0.000449442065590887,1.74396624310974,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99977 Transport","    K21990  yfdC; formate-nitrite transporter family protein"
"336","K12960",1.745252661875,0.000449773591908761,1.745252661875,"Degradation","Amino acid degradation","Amino acid degradation: Cysteine/methionine"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K12960  mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase"
"337","K07573",1.74660067670124,0.000450120992307332,1.74660067670124,NA,NA,NA," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   03018 RNA degradation","    K07573  CSL4, EXOSC1; exosome complex component CSL4"
"338","K09892",1.7479474515579,0.000450468073150126,1.7479474515579,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K09892  zapB; cell division protein ZapB"
"339","K17216",1.74796878587548,0.000450473571272465,1.74796878587548,"Degradation","Amino acid degradation","Amino acid degradation: Cysteine/methionine"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K17216  mccA; cystathionine beta-synthase (O-acetyl-L-serine)"
"340","K17216",1.74796878587548,0.000450473571272465,1.74796878587548,"Biosynthesis","Amino acid biosynthesis","Amino acid biosynthesis: Cysteine"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K17216  mccA; cystathionine beta-synthase (O-acetyl-L-serine)"
"341","K01841",1.74927338110937,0.000450809781895233,1.74927338110937,NA,NA,NA," 09100 Metabolism","  09106 Metabolism of other amino acids","   00440 Phosphonate and phosphinate metabolism","    K01841  pepM; phosphoenolpyruvate phosphomutase"
"342","K24131",1.74992142147962,0.000450976790060523,1.74992142147962,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K24131  prsW; protease PrsW"
"343","K00314",1.75495610374205,0.000452274291089894,1.75495610374205,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K00314  SARDH; sarcosine dehydrogenase"
"344","K21525",1.75589768525544,0.000452516948504835,1.75589768525544,NA,NA,NA," 09180 Brite Hierarchies","  09185 Viral protein families","   03200 Viral proteins","    K21525  gp3; Autographiviridae endonuclease I"
"345","K03934",1.7587772095676,0.000453259038186841,1.7587772095676,"Energy","Electron transport chain","ETC: NADH reductase"," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K03934  NDUFS1; NADH dehydrogenase (ubiquinone) Fe-S protein 1"
