"","Query","VIP","Comp1","coefficient","Level1","Level2","Level3","Level4","VIP.sign","fct_reorder.Query..VIP.sign."
"237","K24256",1.86644154078954,0.00705015529389547,0.000481005492343297," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00541 O-Antigen nucleotide sugar biosynthesis","    K24256  wbvD, qnlB; UDP-L-QuiNAc synthase",1.86644154078954,"K24256"
"238","K02305",1.86607104344563,0.0224973173511986,0.000480910010511465," 09100 Metabolism","  09102 Energy metabolism","   00910 Nitrogen metabolism","    K02305  norC; nitric oxide reductase subunit C",1.86607104344563,"K02305"
"239","K18009",1.86220471373846,0.0322437650574788,0.000479913608650644," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18009  budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase",1.86220471373846,"K18009"
"240","K17246",1.86182379363717,0.0130744563995032,0.000479815440742963," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K17246  chiG; putative chitobiose transport system permease protein",1.86182379363717,"K17246"
"241","K11745",1.85901402236858,0.00504051431212072,-0.000479091327298806," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K11745  kefC; glutathione-regulated potassium-efflux system protein KefC",1.85901402236858,"K11745"
"242","K06160",1.85897643797022,0.0231662649628393,0.000479081641325983," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K06160  pvdE; putative pyoverdin transport system ATP-binding/permease protein",1.85897643797022,"K06160"
"243","K13995",1.85764692713209,0.00416809522098383,0.000478739009638201," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00760 Nicotinate and nicotinamide metabolism","    K13995  nicF; maleamate amidohydrolase",1.85764692713209,"K13995"
"244","K01949",1.85696062060033,0.0172053046951359,0.000478562139801137," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01949  gmaS; glutamate---methylamine ligase",1.85696062060033,"K01949"
"245","K16347",1.85358049939401,0.00400235948969215,-0.000477691039994636," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K16347  ecnA; entericidin A",1.85358049939401,"K16347"
"246","K06329",1.84820465285548,0.0286676814687216,0.000476305616634453," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06329  cotF; spore coat protein F",1.84820465285548,"K06329"
"247","K06303",1.84744040421548,0.0262320937235229,0.000476108660134439,NA,NA,NA,NA,1.84744040421548,"K06303"
"248","K03236",1.84717668263116,0.0244412372918444,0.000476040695760663," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03012 Translation factors","    K03236  EIF1A; translation initiation factor 1A",1.84717668263116,"K03236"
"249","K07572",1.83916315891616,0.0241705646536411,0.000473975509771335," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99974 Translation","    K07572  K07572; putative nucleotide binding protein",1.83916315891616,"K07572"
"250","K18453",1.83703363747908,0.0245161742486114,0.000473426705276303," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K18453  NUDT23; ADP-ribose/FAD diphosphatase",1.83703363747908,"K18453"
"251","K00814",1.83308766970612,0.0138705821401724,0.00047240977968291," 09100 Metabolism","  09102 Energy metabolism","   00710 Carbon fixation in photosynthetic organisms","    K00814  GPT, ALT; alanine transaminase",1.83308766970612,"K00814"
"252","K17840",1.83282905056197,0.019317786049866,0.000472343130272231," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K17840  aac2-I; aminoglycoside 2'-N-acetyltransferase I",1.83282905056197,"K17840"
"253","K06135",1.82706348421552,0.0332038264176613,0.000470857271209139," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K06135  pqqA; pyrroloquinoline quinone biosynthesis protein A",1.82706348421552,"K06135"
"254","K02048",1.82526972328236,0.00212348454697743,0.000470394996424774," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K02048  cysP; sulfate/thiosulfate transport system substrate-binding protein",1.82526972328236,"K02048"
"255","K09021",1.82164986769115,0.0197595917237439,0.000469462114047902,NA,NA,NA,NA,1.82164986769115,"K09021"
"256","K18007",1.82122336075602,0.0114592443465857,0.000469352197838989," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18007  hoxY; NAD-reducing hydrogenase small subunit",1.82122336075602,"K18007"
"257","K00043",1.82100052990172,0.0311484843544173,0.000469294771521347," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K00043  gbd; 4-hydroxybutyrate dehydrogenase",1.82100052990172,"K00043"
"258","K11918",1.82078256545076,0.00649503607881976,0.000469238599337137," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K11918  lip3; type VI secretion system protein",1.82078256545076,"K11918"
"259","K06422",1.81790434920282,0.0326927762673599,0.000468496846759756," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06422  sspE; small acid-soluble spore protein E (minor gamma-type SASP)",1.81790434920282,"K06422"
"260","K21636",1.81675622742344,0.0255114081850714,0.000468200961316954," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K21636  nrdD; ribonucleoside-triphosphate reductase (formate)",1.81675622742344,"K21636"
"261","K00077",1.81354188492886,0.0153600437281236,0.000467372584772404," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00770 Pantothenate and CoA biosynthesis","    K00077  panE, apbA; 2-dehydropantoate 2-reductase",1.81354188492886,"K00077"
"262","K07117",1.81153424271612,0.034861555637454,0.000466855190088518," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07117  K07117; uncharacterized protein",1.81153424271612,"K07117"
"263","K14956",1.81126895152948,0.000996019770008471,-0.000466786821208456," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05152 Tuberculosis","    K14956  esx, esat6, cfp10; ESAT-6 family protein",1.81126895152948,"K14956"
"264","K23555",1.80733007835465,0.0159731789261134,0.000465771723982354," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K23555  LMF1; lipase maturation factor 1",1.80733007835465,"K23555"
"265","K06987",1.7999530442522,0.036361521999702,0.00046387056938258," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K06987  K06987; uncharacterized protein",1.7999530442522,"K06987"
"266","K00569",1.79859378880298,0.00854717190306604,0.000463520272133895," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00983 Drug metabolism - other enzymes","    K00569  TPMT, tpmT; thiopurine S-methyltransferase",1.79859378880298,"K00569"
"267","K02843",1.79839168000976,0.0320830820136049,0.00046346818615238," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00540 Lipopolysaccharide biosynthesis","    K02843  waaF, rfaF; lipopolysaccharide heptosyltransferase II",1.79839168000976,"K02843"
"268","K14534",1.79675210212292,0.0126689969158846,0.00046304564628094," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K14534  abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase",1.79675210212292,"K14534"
"269","K22847",1.79665376893397,0.0204964138706981,0.00046302030457967," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K22847  cysK2; S-sulfo-L-cysteine synthase (3-phospho-L-serine-dependent)",1.79665376893397,"K22847"
"270","K06306",1.79537096017665,0.0242115915527483,0.00046268970860631,NA,NA,NA,NA,1.79537096017665,"K06306"
"271","K18122",1.79527298265297,0.0208996389661701,0.000462664458564461," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18122  cat2, abfT; 4-hydroxybutyrate CoA-transferase",1.79527298265297,"K18122"
"272","K01133",1.79480621666585,0.0225381682650544,0.0004625441670908," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01133  betC; choline-sulfatase",1.79480621666585,"K01133"
"273","K20988",1.79411710079305,0.0179472533998304,0.000462366573251168," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   05111 Biofilm formation - Vibrio cholerae","    K20988  vpsN; polysaccharide biosynthesis/export protein VpsN",1.79411710079305,"K20988"
"274","K25140",1.7935965718928,0.00711856542776763,-0.000462232426397663," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25140  drrB; daunorubicin/doxorubicin transport system permease protein",1.7935965718928,"K25140"
"275","K00555",1.79046242264021,0.0222119141953676,0.000461424716661586," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K00555  TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase",1.79046242264021,"K00555"
"276","K20976",1.79032223141656,0.0385044153751064,0.000461388587617583," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20976  hptB; histidine phosphotransfer protein HptB",1.79032223141656,"K20976"
"277","K01484",1.78989624321544,0.0267521632094884,0.000461278805092959," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K01484  astB; succinylarginine dihydrolase",1.78989624321544,"K01484"
"278","K06318",1.78946652855245,0.0162750188136346,0.000461168062212176,NA,NA,NA,NA,1.78946652855245,"K06318"
"279","K12466",1.78745899965597,0.0240998168455041,0.000460650696731317," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K12466  E1.1.1.275; (+)-trans-carveol dehydrogenase",1.78745899965597,"K12466"
"280","K22694",1.78727006595072,0.0103102632771513,0.000460602006135909," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22694  sttH; tryptophan 6-halogenase",1.78727006595072,"K22694"
"281","K06994",1.78660473242958,0.0201824100317998,0.000460430541307833," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K06994  K06994; putative drug exporter of the RND superfamily",1.78660473242958,"K06994"
"282","K07108",1.7860431865268,0.017177270813278,0.000460285823856181," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07108  K07108; uncharacterized protein",1.7860431865268,"K07108"
"283","K25190",1.78571813729629,0.0182953501789156,0.00046020205457558," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25190  pltH; membrane fusion protein PltH",1.78571813729629,"K25190"
"284","K17876",1.78518720239791,0.0261889787466057,0.000460065225965297," 09100 Metabolism","  09110 Biosynthesis of other secondary metabolites","   00998 Biosynthesis of various antibiotics","    K17876  CYP105D; pentalenic acid synthase",1.78518720239791,"K17876"
"285","K02587",1.78347682205922,0.00130461826699909,0.000459624439410281," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K02587  nifE; nitrogenase molybdenum-cofactor synthesis protein NifE",1.78347682205922,"K02587"
"286","K06404",1.78255522242121,0.0211772225321294,0.000459386931576289," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06404  spoVAB; stage V sporulation protein AB",1.78255522242121,"K06404"
"287","K03842",1.78177486351488,0.0268177941285434,0.000459185823257736,NA,NA,NA,NA,1.78177486351488,"K03842"
"288","K01055",1.78035595748927,0.0111424561422696,0.000458820153304232," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01055  pcaD; 3-oxoadipate enol-lactonase",1.78035595748927,"K01055"
"289","K00436",1.77879492448658,0.0118749903811141,0.00045841785543869," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00436  hoxH; NAD-reducing hydrogenase large subunit",1.77879492448658,"K00436"
"290","K00045",1.77770498812294,0.0406308652266932,0.000458136965110351," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K00045  E1.1.1.67, mtlK; mannitol 2-dehydrogenase",1.77770498812294,"K00045"
"291","K00167",1.77565343466156,0.00519955096829675,-0.000457608253944641," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K00167  BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component subunit beta",1.77565343466156,"K00167"
"292","K07774",1.7755455969644,0.0246555329450513,0.0004575804628119,NA,NA,NA,NA,1.7755455969644,"K07774"
"293","K18687",1.7746452155285,0.0257219495686201,0.00045734842317583," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00984 Steroid degradation","    K18687  fadD3; HIP---CoA ligase",1.7746452155285,"K18687"
"294","K18220",1.77407019015151,0.0319824338550403,0.000457200231893904," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K18220  tetM, tetO; ribosomal protection tetracycline resistance protein",1.77407019015151,"K18220"
"295","K10794",1.7734762775285,0.0300470600612529,0.000457047173130799," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K10794  prdB; D-proline reductase (dithiol) PrdB",1.7734762775285,"K10794"
"296","K03969",1.77065861611054,0.00218311096554492,-0.000456321026295775," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99998 Others","    K03969  pspA; phage shock protein A",1.77065861611054,"K03969"
"297","K24835",1.7617142609128,0.0179501851472623,0.000454015953309796," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04990 Domain-containing proteins not elsewhere classified","    K24835  GLIPR2; glioma pathogenesis-related protein 2",1.7617142609128,"K24835"
"298","K21525",1.75589768525544,0.0167098905382292,0.000452516948504835," 09180 Brite Hierarchies","  09185 Viral protein families","   03200 Viral proteins","    K21525  gp3; Autographiviridae endonuclease I",1.75589768525544,"K21525"
"299","K00314",1.75495610374205,0.0187299361398766,0.000452274291089894," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K00314  SARDH; sarcosine dehydrogenase",1.75495610374205,"K00314"
"300","K24131",1.74992142147962,0.0148240692177947,0.000450976790060523," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K24131  prsW; protease PrsW",1.74992142147962,"K24131"
"301","K01841",1.74927338110937,0.0294626488438212,0.000450809781895233," 09100 Metabolism","  09106 Metabolism of other amino acids","   00440 Phosphonate and phosphinate metabolism","    K01841  pepM; phosphoenolpyruvate phosphomutase",1.74927338110937,"K01841"
"302","K17216",1.74796878587548,0.00599607913316856,0.000450473571272465," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K17216  mccA; cystathionine beta-synthase (O-acetyl-L-serine)",1.74796878587548,"K17216"
"303","K09892",1.7479474515579,0.031902635500729,0.000450468073150126," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K09892  zapB; cell division protein ZapB",1.7479474515579,"K09892"
"304","K07573",1.74660067670124,0.0179634973082587,0.000450120992307332,NA,NA,NA,NA,1.74660067670124,"K07573"
"305","K12960",1.745252661875,0.0353019345766335,0.000449773591908761," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K12960  mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase",1.745252661875,"K12960"
"306","K21990",1.74396624310974,0.00444501609276185,0.000449442065590887," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99977 Transport","    K21990  yfdC; formate-nitrite transporter family protein",1.74396624310974,"K21990"
"307","K08316",1.74129787402054,0.0276177966998407,0.000448754393269278," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K08316  rsmD; 16S rRNA (guanine966-N2)-methyltransferase",1.74129787402054,"K08316"
"308","K07246",1.73744591310215,0.0281130214425319,0.000447761694426294," 09100 Metabolism","  09101 Carbohydrate metabolism","   00630 Glyoxylate and dicarboxylate metabolism","    K07246  ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase",1.73744591310215,"K07246"
"309","K16321",1.73415672378053,0.00421172786911167,0.00044691402891174," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K16321  gntP; high-affinity gluconate transporter",1.73415672378053,"K16321"
"310","K06330",1.73228820849611,0.0349674064818016,0.000446432488989545," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06330  cotH; spore coat protein H",1.73228820849611,"K06330"
"311","K07495",1.73172310959814,0.0315714951843678,0.000446286855886284," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K07495  K07495; putative transposase",1.73172310959814,"K07495"
"312","K07450",1.73171743056847,0.0252352259653009,0.000446285392328813," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K07450  K07450; putative resolvase",1.73171743056847,"K07450"
"313","K02584",1.72799445814479,0.0208309525841729,0.00044532593544549," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K02584  nifA; Nif-specific regulatory protein",1.72799445814479,"K02584"
"314","K15724",1.72775977599163,0.0307329282017837,0.000445265454898868," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K15724  erpA; iron-sulfur cluster insertion protein",1.72775977599163,"K15724"
"315","K04744",1.72764755756687,0.0374398644344451,0.000445236534797449," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K04744  lptD, imp, ostA; LPS-assembly protein",1.72764755756687,"K04744"
"316","K12286",1.72638211035937,0.00797437985216622,0.00044491041311414," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K12286  mshP; MSHA biogenesis protein MshP",1.72638211035937,"K12286"
"317","K01372",1.72631390523526,0.0196586100483652,0.000444892835794634," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01372  BLMH, pepC; bleomycin hydrolase",1.72631390523526,"K01372"
"318","K07344",1.7261258239996,0.0221093181203394,0.000444844364891378," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K07344  trbL; type IV secretion system protein TrbL",1.7261258239996,"K07344"
"319","K02445",1.72454050009366,0.000803601525188692,-0.000444435806954128," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K02445  glpT; MFS transporter, OPA family, glycerol-3-phosphate transporter",1.72454050009366,"K02445"
"320","K18602",1.72430375681835,0.0313886073850827,0.000444374795230369," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K18602  K18602; malonic semialdehyde reductase",1.72430375681835,"K18602"
"321","K00091",1.72208464649863,0.0238783938569834,0.000443802902551935," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00091  E1.1.1.219; dihydroflavonol-4-reductase",1.72208464649863,"K00091"
"322","K03608",1.72109794050529,0.0360919131167214,0.000443548615990179," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K03608  minE; cell division topological specificity factor",1.72109794050529,"K03608"
"323","K01151",1.72028876373514,0.00212119856414297,0.00044334008094517," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K01151  nfo; deoxyribonuclease IV",1.72028876373514,"K01151"
"324","K22708",1.71967406367037,0.00857842684310598,0.000443181664996512," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00552 Teichoic acid biosynthesis","    K22708  tarS; poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase",1.71967406367037,"K22708"
"325","K18608",1.71873621110225,0.0247727164036173,0.00044293996857773," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00750 Vitamin B6 metabolism","    K18608  ppaT; pyridoxamine---pyruvate transaminase",1.71873621110225,"K18608"
"326","K12524",1.71830200728728,0.0310186261259286,0.000442828068785944," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1",1.71830200728728,"K12524"
"327","K08482",1.71460371437082,0.034616203788511,0.00044187497212246," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99995 Signaling proteins","    K08482  kaiC; circadian clock protein KaiC",1.71460371437082,"K08482"
"328","K08138",1.71443071567983,0.00548209269499428,-0.000441830388180925,NA,NA,NA,NA,1.71443071567983,"K08138"
"329","K06328",1.71054677201439,0.035702444980292,0.000440829446981215," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06328  cotE; spore coat protein E",1.71054677201439,"K06328"
"330","K07581",1.71016120141064,0.0064935711858732,-0.000440730080580478," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99974 Translation","    K07581  K07581; RNA-binding protein",1.71016120141064,"K07581"
"331","K22443",1.7059731052484,0.0192315836922471,0.000439650755451631," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22443  cntA; carnitine monooxygenase subunit",1.7059731052484,"K22443"
"332","K06431",1.70594405982238,0.0207047760085537,0.000439643270079528," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06431  sspN; small acid-soluble spore protein N (minor)",1.70594405982238,"K06431"
"333","K21449",1.70305719954496,0.0399533364047189,0.00043889928982688," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21449  ata, sadA, emaA; trimeric autotransporter adhesin",1.70305719954496,"K21449"
"334","K03690",1.7018146998418,0.0016885589917867,-0.000438579082004458,NA,NA,NA,NA,1.7018146998418,"K03690"
"335","K09786",1.70031120298989,0.0370508303641357,0.00043819161192962," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09786  K09786; uncharacterized protein",1.70031120298989,"K09786"
"336","K07285",1.69899025459141,0.0281637144989985,0.000437851186890376," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K07285  slp; outer membrane lipoprotein",1.69899025459141,"K07285"
"337","K03190",1.69412941875661,0.0112761981739518,0.000436598488274951," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K03190  ureD, ureH; urease accessory protein",1.69412941875661,"K03190"
"338","K02403",1.69396975481287,0.0166522882825228,0.00043655734086573," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K02403  flhD; flagellar transcriptional activator FlhD",1.69396975481287,"K02403"
"339","K15781",1.68854121487628,0.00237314407879898,0.000435158337753208," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K15781  serB-plsC; putative phosphoserine phosphatase / 1-acylglycerol-3-phosphate O-acyltransferase",1.68854121487628,"K15781"
"340","K05814",1.6878003672322,0.0203626813011975,0.000434967411984571,NA,NA,NA,NA,1.6878003672322,"K05814"
"341","K01801",1.68775233103852,0.0408995162870942,0.000434955032452459," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K01801  nagL; maleylpyruvate isomerase",1.68775233103852,"K01801"
"342","K08677",1.68731543745423,0.0293089887168143,0.00043484243947324," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K08677  K08677; kumamolisin",1.68731543745423,"K08677"
"343","K22580",1.6861792361641,0.00995880436614614,0.000434549626090652," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22580  fmtA; teichoic acid D-alanine hydrolase",1.6861792361641,"K22580"
"344","K09961",1.68425415796374,0.00682757023596215,-0.000434053509192627," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09961  K09961; uncharacterized protein",1.68425415796374,"K09961"
"345","K01008",1.67731090831311,0.00451767354711719,0.000432264146309472," 09100 Metabolism","  09106 Metabolism of other amino acids","   00450 Selenocompound metabolism","    K01008  selD, SEPHS; selenide, water dikinase",1.67731090831311,"K01008"
"346","K02782",1.67718693649845,0.00971442556984238,0.000432232197211446," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K02782  srlE; glucitol/sorbitol PTS system EIIB component",1.67718693649845,"K02782"
"347","K05846",1.67693551422236,0.0385946612593276,0.000432167402524308," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K05846  opuBD; osmoprotectant transport system permease protein",1.67693551422236,"K05846"
"348","K11261",1.67641694919227,0.00103586025823611,-0.00043203376178488," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K11261  fwdE, fmdE; formylmethanofuran dehydrogenase subunit E",1.67641694919227,"K11261"
"349","K01297",1.6755935524971,0.0394809943036214,0.000431821562086098," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01297  ldcA; muramoyltetrapeptide carboxypeptidase",1.6755935524971,"K01297"
"350","K07014",1.67450666563566,0.0093209211187624,0.000431541457652884," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07014  K07014; uncharacterized protein",1.67450666563566,"K07014"
"351","K18313",1.67334695076429,0.0156228945032354,0.000431242584524265," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18313  sct; succinyl-CoA---D-citramalate CoA-transferase",1.67334695076429,"K18313"
"352","K05946",1.67312897242425,0.0069218547897035,0.000431186408760663,NA,NA,NA,NA,1.67312897242425,"K05946"
"353","K02655",1.67279816363381,0.031634800263749,0.000431101155168926," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K02655  pilE; type IV pilus assembly protein PilE",1.67279816363381,"K02655"
"354","K06414",1.6705992509413,0.0233415425394621,0.000430534467673409,NA,NA,NA,NA,1.6705992509413,"K06414"
"355","K15171",1.66601873421567,0.0283174551535423,0.000429354010822955," 09120 Genetic Information Processing","  09125 Information processing in viruses","   03250 Viral life cycle - HIV-1","    K15171  SUPT4H1, SPT4; transcription elongation factor SPT4",1.66601873421567,"K15171"
"356","K01729",1.66389385380863,0.0146338620491389,0.000428806402379816," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K01729  algL; poly(beta-D-mannuronate) lyase",1.66389385380863,"K01729"
"357","K00342",1.66269158429056,0.038577656049056,0.00042849656238278," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K00342  nuoM; NADH-quinone oxidoreductase subunit M",1.66269158429056,"K00342"
"358","K09927",1.66097303586708,0.00092666342860561,-0.000428053670809436," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09927  K09927; uncharacterized protein",1.66097303586708,"K09927"
"359","K00300",1.66082476991391,0.0169902551822631,-0.000428015460805939," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K00300  mtdA; methylenetetrahydrofolate/methylenetetrahydromethanopterin dehydrogenase (NADP+)",1.66082476991391,"K00300"
"360","K10046",1.65862101861309,0.0414417049476089,0.000427447526340118," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K10046  GME; GDP-D-mannose 3', 5'-epimerase",1.65862101861309,"K10046"
